source,section,basis,t,ub,lb,event
benchmarks/output/ddd_trajectory_root_cg/oip_b_k19_shared_primal_4/five_station_circle_cw_full_skip_no_wait_headway_b_v0__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,10.250785499927588,3072000.0,1164661.1306257057,3
benchmarks/output/ddd_trajectory_root_cg/oip_b_k19_shared_primal_4/five_station_circle_cw_full_skip_no_wait_headway_b_v0__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,14.243250958970748,3072000.0,1348032.6440183176,4
benchmarks/output/ddd_trajectory_root_cg/passenger_flow_10r/five_station_circle_cw_half_skip_no_wait_v0__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,9.103432208066806,668768.9931919998,23025.949320000014,1
benchmarks/output/ddd_trajectory_root_cg/passenger_flow_10r/five_station_circle_cw_half_skip_no_wait_v0__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,23.36122437508311,668768.9931919998,23025.949320000014,2
benchmarks/output/ddd_trajectory_root_cg/passenger_flow_10r/five_station_circle_cw_half_skip_no_wait_v0__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,48.83816645818297,668768.9931919998,23025.949320000014,3
benchmarks/output/ddd_trajectory_root_cg/passenger_flow_10r/five_station_circle_cw_half_skip_no_wait_v0__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,81.14324733312242,668768.9931919998,240072.6136200002,4
benchmarks/output/ddd_trajectory_root_cg/passenger_flow_10r/five_station_circle_cw_half_skip_no_wait_v0__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,121.77118370810058,668768.9931919998,240072.6136200002,5
benchmarks/output/ddd_trajectory_root_cg/passenger_flow_10r/five_station_circle_cw_half_skip_no_wait_v0__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,162.76128283306025,668768.9931919998,240072.6136200002,6
benchmarks/output/ddd_trajectory_root_cg/passenger_flow_1r/five_station_circle_cw_half_skip_no_wait_v0__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,9.180288499919698,668768.9931919998,23025.949320000014,1
benchmarks/output/ddd_trajectory_root_cg/passenger_flow_pair_only_10r/five_station_circle_cw_half_skip_no_wait_v0__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,9.181837250012904,668768.9931919998,23025.949320000014,1
benchmarks/output/ddd_trajectory_root_cg/passenger_flow_pair_only_10r/five_station_circle_cw_half_skip_no_wait_v0__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,17.745812291977927,668768.9931919998,473292.82311599975,2
benchmarks/output/ddd_trajectory_root_cg/passenger_flow_pair_only_10r/five_station_circle_cw_half_skip_no_wait_v0__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,26.402212459011935,668768.9931919998,488961.2717809658,3
benchmarks/output/ddd_trajectory_root_cg/passenger_flow_pair_only_10r/five_station_circle_cw_half_skip_no_wait_v0__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,35.4036491260631,668768.9931919998,489044.21325886704,4
benchmarks/output/ddd_trajectory_root_cg/passenger_flow_pair_only_10r/five_station_circle_cw_half_skip_no_wait_v0__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,45.058025959995575,668768.9931919998,502535.423391064,5
benchmarks/output/ddd_trajectory_root_cg/passenger_flow_pair_only_10r/five_station_circle_cw_half_skip_no_wait_v0__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,55.612766876933165,668768.9931919998,502535.423391064,6
benchmarks/output/ddd_trajectory_root_cg/passenger_flow_pair_only_10r/five_station_circle_cw_half_skip_no_wait_v0__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,66.70174962689634,659492.7069360001,512573.1927835935,7
benchmarks/output/ddd_trajectory_root_cg/passenger_flow_pair_only_10r/five_station_circle_cw_half_skip_no_wait_v0__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,79.57658587698825,659492.7069360001,549406.7511103868,8
benchmarks/output/ddd_trajectory_root_cg/passenger_flow_pair_only_10r/five_station_circle_cw_half_skip_no_wait_v0__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,92.86325596098322,655975.9605439998,549406.7511103868,9
benchmarks/output/ddd_trajectory_root_cg/passenger_flow_pair_only_10r/five_station_circle_cw_half_skip_no_wait_v0__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,108.10419566906057,572136.4581439999,549406.7511103868,10
benchmarks/output/ddd_trajectory_root_cg/passenger_flow_pair_only_30r/five_station_circle_cw_half_skip_no_wait_v0__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,9.066866124980152,668768.9931919998,23025.949320000014,1
benchmarks/output/ddd_trajectory_root_cg/passenger_flow_pair_only_30r/five_station_circle_cw_half_skip_no_wait_v0__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,17.889667583978735,668768.9931919998,473292.82311599975,2
benchmarks/output/ddd_trajectory_root_cg/passenger_flow_pair_only_30r/five_station_circle_cw_half_skip_no_wait_v0__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,26.39859204296954,668768.9931919998,488961.2717809658,3
benchmarks/output/ddd_trajectory_root_cg/passenger_flow_pair_only_30r/five_station_circle_cw_half_skip_no_wait_v0__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,35.30300512595568,668768.9931919998,489044.21325886704,4
benchmarks/output/ddd_trajectory_root_cg/passenger_flow_pair_only_30r/five_station_circle_cw_half_skip_no_wait_v0__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,44.72739604196977,668768.9931919998,502535.423391064,5
benchmarks/output/ddd_trajectory_root_cg/passenger_flow_pair_only_30r/five_station_circle_cw_half_skip_no_wait_v0__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,54.72447241703048,668768.9931919998,502535.423391064,6
benchmarks/output/ddd_trajectory_root_cg/passenger_flow_pair_only_30r/five_station_circle_cw_half_skip_no_wait_v0__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,65.6369646670064,659492.7069360001,512573.1927835935,7
benchmarks/output/ddd_trajectory_root_cg/passenger_flow_pair_only_30r/five_station_circle_cw_half_skip_no_wait_v0__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,78.01621245907154,659492.7069360001,549406.7511103868,8
benchmarks/output/ddd_trajectory_root_cg/passenger_flow_pair_only_30r/five_station_circle_cw_half_skip_no_wait_v0__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,91.11147870903369,655975.9605439998,549406.7511103868,9
benchmarks/output/ddd_trajectory_root_cg/passenger_flow_pair_only_30r/five_station_circle_cw_half_skip_no_wait_v0__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,106.2527815430658,572136.4581439999,549406.7511103868,10
benchmarks/output/ddd_trajectory_root_cg/passenger_flow_pair_only_30r/five_station_circle_cw_half_skip_no_wait_v0__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,122.77292100107297,570841.4916,549406.7511103868,11
benchmarks/output/ddd_trajectory_root_cg/passenger_flow_pair_only_30r/five_station_circle_cw_half_skip_no_wait_v0__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,141.48264066805132,563704.3433039997,549406.7511103868,12
benchmarks/output/ddd_trajectory_root_cg/passenger_flow_pair_only_30r/five_station_circle_cw_half_skip_no_wait_v0__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,161.75775420910213,563388.5538239996,549406.7511103868,13
benchmarks/output/ddd_trajectory_root_cg/passenger_flow_pair_only_30r/five_station_circle_cw_half_skip_no_wait_v0__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,185.80781425104942,562418.1423359998,550773.004689,14
benchmarks/output/ddd_trajectory_root_cg/passenger_flow_pair_only_30r/five_station_circle_cw_half_skip_no_wait_v0__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,209.47349937609397,560166.5825439997,552253.4087195556,15
benchmarks/output/ddd_trajectory_root_cg/passenger_flow_pair_only_30r/five_station_circle_cw_half_skip_no_wait_v0__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,236.24138796015177,559110.19976,554110.979451789,16
benchmarks/output/ddd_trajectory_root_cg/passenger_flow_pair_only_30r/five_station_circle_cw_half_skip_no_wait_v0__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,264.76688754418865,558055.5012,554387.7499520001,17
benchmarks/output/ddd_trajectory_root_cg/passenger_flow_pair_only_30r/five_station_circle_cw_half_skip_no_wait_v0__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,296.2015277101891,557151.7691439998,554387.7499520001,18
benchmarks/output/ddd_trajectory_root_cg/passenger_flow_pair_only_30r/five_station_circle_cw_half_skip_no_wait_v0__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,335.1504760852549,556971.0227280001,555203.1528704002,19
benchmarks/output/ddd_trajectory_root_cg/passenger_flow_pair_only_30r/five_station_circle_cw_half_skip_no_wait_v0__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,375.9737060852349,556809.5681839999,556556.5232128002,20
benchmarks/output/ddd_trajectory_root_cg/passenger_flow_pair_only_30r/five_station_circle_cw_half_skip_no_wait_v0__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,417.2106844182126,556809.5681839999,556628.821776,21
benchmarks/output/ddd_trajectory_root_cg/pricing_focus0_5s_1r/five_station_circle_cw_half_skip_no_wait_v0__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,95.33664049999788,668768.9931919998,0.0,1
benchmarks/output/ddd_trajectory_root_cg/pricing_focus3_5s_1r/five_station_circle_cw_half_skip_no_wait_v0__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,95.34483908303082,668768.9931919998,0.0,1
benchmarks/output/ddd_trajectory_root_cg/relative_oip_gate_compact_1/five_station_circle_cw_full_skip_no_wait_headway_b_v0__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,2.383923082961701,3072000.0,736901.7765451618,1
benchmarks/output/ddd_trajectory_root_cg/relative_oip_gate_compact_fixed_1/five_station_circle_cw_full_skip_no_wait_headway_b_v0__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,5.437185666989535,3072000.0,695581.2913569445,1
benchmarks/output/ddd_trajectory_root_cg/relative_oip_gate_relative_1/five_station_circle_cw_full_skip_no_wait_headway_b_v0__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,7.4277852500090376,3072000.0,0.0,1
benchmarks/output/ddd_trajectory_root_cg/relative_oip_gate_relative_180s_1/five_station_circle_cw_full_skip_no_wait_headway_b_v0__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,180.24984879198018,3072000.0,0.0,1
benchmarks/output/ddd_trajectory_root_cg/relative_oip_gate_relative_final_1/five_station_circle_cw_full_skip_no_wait_headway_b_v0__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,6.091328499955125,3072000.0,0.0,1
benchmarks/output/ddd_trajectory_root_cg/relative_oip_gate_relative_projected_1/five_station_circle_cw_full_skip_no_wait_headway_b_v0__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,5.214263833942823,3072000.0,0.0,1
benchmarks/output/ddd_trajectory_root_cg/relative_oip_intervals_30s_1/five_station_circle_cw_full_skip_no_wait_headway_b_v0__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,30.42756045795977,3072000.0,468948.6987178731,1
benchmarks/output/ddd_trajectory_root_cg/relative_oip_intervals_5s_1/five_station_circle_cw_full_skip_no_wait_headway_b_v0__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,5.435078040929511,3072000.0,292832.0003039995,1
benchmarks/output/ddd_trajectory_root_cg/relative_oip_intervals_linear_5s_1/five_station_circle_cw_full_skip_no_wait_headway_b_v0__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,5.428728500031866,3072000.0,0.0,1
benchmarks/output/ddd_trajectory_root_cg/relative_oip_intervals_tight_30s_1/five_station_circle_cw_full_skip_no_wait_headway_b_v0__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,30.714254916994832,3072000.0,486101.0240528099,1
benchmarks/output/ddd_trajectory_root_cg/relative_oip_intervals_tight_5s_1/five_station_circle_cw_full_skip_no_wait_headway_b_v0__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,5.474084667046554,3072000.0,288772.87366400193,1
benchmarks/output/ddd_trajectory_root_cg/reservoir_k18_hybrid_10m/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k18_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,18.49775454204064,1920400.7231440004,275090.41078707995,1
benchmarks/output/ddd_trajectory_root_cg/reservoir_k18_hybrid_10m/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k18_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,37.53902808413841,1920400.7231440004,882237.7096274865,2
benchmarks/output/ddd_trajectory_root_cg/reservoir_k18_hybrid_10m/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k18_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,57.04904004209675,1920400.7231440004,1103719.8718162081,3
benchmarks/output/ddd_trajectory_root_cg/reservoir_k18_hybrid_10m/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k18_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,76.58551970915869,1920400.7231440004,1103719.8718162081,4
benchmarks/output/ddd_trajectory_root_cg/reservoir_k18_hybrid_10m/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k18_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,96.63651820924133,1920400.7231440004,1103719.8718162081,5
benchmarks/output/ddd_trajectory_root_cg/reservoir_k18_hybrid_10m/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k18_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,117.17253870924469,1920400.7231440004,1513063.8928969237,6
benchmarks/output/ddd_trajectory_root_cg/reservoir_k18_hybrid_10m/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k18_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,132.41764125030022,1920400.7231440004,1513063.8928969237,7
benchmarks/output/ddd_trajectory_root_cg/reservoir_k18_hybrid_10m/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k18_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,136.69054925034288,1920400.7231440004,1513063.8928969237,8
benchmarks/output/ddd_trajectory_root_cg/reservoir_k19_ab_10m_hybrid/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k19_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,18.525194042013027,1881313.450328,257719.54368518828,1
benchmarks/output/ddd_trajectory_root_cg/reservoir_k19_ab_10m_hybrid/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k19_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,37.671639375039376,1881313.450328,856648.8482627705,2
benchmarks/output/ddd_trajectory_root_cg/reservoir_k19_ab_10m_hybrid/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k19_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,57.10985524998978,1881313.450328,908857.9482431845,3
benchmarks/output/ddd_trajectory_root_cg/reservoir_k19_ab_10m_hybrid/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k19_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,77.24632791697513,1881313.450328,963277.5327460614,4
benchmarks/output/ddd_trajectory_root_cg/reservoir_k19_ab_10m_hybrid/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k19_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,97.90066591696814,1881313.450328,963277.5327460614,5
benchmarks/output/ddd_trajectory_root_cg/reservoir_k19_ab_10m_hybrid/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k19_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,118.72083591693081,1881313.450328,1108421.8211771988,6
benchmarks/output/ddd_trajectory_root_cg/reservoir_k19_ab_10m_hybrid/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k19_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,139.78110712498892,1881313.450328,1108421.8211771988,7
benchmarks/output/ddd_trajectory_root_cg/reservoir_k19_ab_10m_hybrid/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k19_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,161.04922016698401,1881313.450328,1592595.2653525015,8
benchmarks/output/ddd_trajectory_root_cg/reservoir_k19_ab_10m_hybrid/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k19_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,182.91364779195283,1881313.450328,1592595.2653525015,9
benchmarks/output/ddd_trajectory_root_cg/reservoir_k19_ab_10m_hybrid/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k19_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,194.30082870891783,1881313.450328,1773720.5887744972,10
benchmarks/output/ddd_trajectory_root_cg/reservoir_k19_ab_10m_proof_only/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k19_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,10.776077292044647,1881313.450328,257719.54368518828,1
benchmarks/output/ddd_trajectory_root_cg/reservoir_k19_ab_10m_proof_only/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k19_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,21.738745916984044,1881313.450328,743919.0311691242,2
benchmarks/output/ddd_trajectory_root_cg/reservoir_k19_ab_10m_proof_only/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k19_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,33.11893225100357,1881313.450328,930796.755175817,3
benchmarks/output/ddd_trajectory_root_cg/reservoir_k19_ab_10m_proof_only/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k19_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,44.948543834965676,1881313.450328,931168.9593801162,4
benchmarks/output/ddd_trajectory_root_cg/reservoir_k19_ab_10m_proof_only/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k19_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,57.27047695987858,1881313.450328,1667713.296594747,5
benchmarks/output/ddd_trajectory_root_cg/reservoir_k19_anchor_debug/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k19_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,20.335890125017613,1881313.450328,1016914.1058614776,1
benchmarks/output/ddd_trajectory_root_cg/reservoir_k19_anchor_primal/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k19_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,10.559676124947146,1881313.450328,1016914.1058614776,1
benchmarks/output/ddd_trajectory_root_cg/reservoir_k19_debug/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k19_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,10.899872665992007,1881313.450328,1014744.8301074764,1
benchmarks/output/ddd_trajectory_root_cg/reservoir_k19_diverse_review/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k19_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,11.011314083938487,1881313.450328,1016741.238736246,1
benchmarks/output/ddd_trajectory_root_cg/reservoir_k19_diverse_review_2/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k19_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,11.001308124978095,1881313.450328,1016914.1058614776,1
benchmarks/output/ddd_trajectory_root_cg/reservoir_k19_diverse_review_2/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k19_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,22.54598466702737,1881313.450328,1016914.1058614776,2
benchmarks/output/ddd_trajectory_root_cg/reservoir_k19_diverse_review_3/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k19_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,11.013659958960488,1881313.450328,1016914.1058614776,1
benchmarks/output/ddd_trajectory_root_cg/reservoir_k19_iis/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k19_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,10.611885040998459,1881313.450328,1016914.1058614776,1
benchmarks/output/ddd_trajectory_root_cg/reservoir_k19_iis2/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k19_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,10.615484167006798,1881313.450328,1016914.1058614776,1
benchmarks/output/ddd_trajectory_root_cg/reservoir_k19_pr1_pr2/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k19_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,10.97490891709458,1881313.450328,1016914.1058614776,1
benchmarks/output/ddd_trajectory_root_cg/reservoir_k19_pr1_pr2_2r/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k19_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,18.584262749995105,1881313.450328,257719.54368518828,1
benchmarks/output/ddd_trajectory_root_cg/reservoir_k19_pr1_pr2_2r/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k19_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,37.668631833978,1881313.450328,911489.8427967044,2
benchmarks/output/ddd_trajectory_root_cg/reservoir_k19_pr1_pr2_final/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k19_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,18.611524207983166,1881313.450328,257719.54368518828,1
benchmarks/output/ddd_trajectory_root_cg/reservoir_k19_pr1_pr2_v2/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k19_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,10.954237167024985,1881313.450328,1016914.1058614776,1
benchmarks/output/ddd_trajectory_root_cg/reservoir_k19_pr1_pr2_v3/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k19_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,10.970959082944319,1881313.450328,1016914.1058614776,1
benchmarks/output/ddd_trajectory_root_cg/reservoir_k19_smoke/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k19_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,10.535192875075154,1881313.4503280001,1016741.2387362455,1
benchmarks/output/ddd_trajectory_root_cg/reservoir_k19_smoke/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k19_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,21.63641291600652,1881313.4503280001,1118241.8805408345,2
benchmarks/output/ddd_trajectory_root_cg/reservoir_k20_hybrid_10m/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k20_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,18.966877207974903,1843122.177512001,198110.3050377129,1
benchmarks/output/ddd_trajectory_root_cg/reservoir_k20_hybrid_10m/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k20_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,38.20950462401379,1843075.632128001,1316994.065394042,2
benchmarks/output/ddd_trajectory_root_cg/reservoir_k20_hybrid_10m/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k20_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,57.718468207051046,1843075.632128001,1316994.065394042,3
benchmarks/output/ddd_trajectory_root_cg/reservoir_k20_hybrid_10m/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k20_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,77.79891399806365,1843075.632128001,1316994.065394042,4
benchmarks/output/ddd_trajectory_root_cg/reservoir_k20_hybrid_10m/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k20_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,98.65219454013277,1843075.632128001,1316994.065394042,5
benchmarks/output/ddd_trajectory_root_cg/reservoir_k20_hybrid_10m/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k20_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,119.5686752491165,1843075.632128001,1316994.065394042,6
benchmarks/output/ddd_trajectory_root_cg/reservoir_k20_hybrid_10m/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k20_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,140.4787429991411,1843075.632128001,1316994.065394042,7
benchmarks/output/ddd_trajectory_root_cg/reservoir_k20_hybrid_10m/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k20_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,162.15832749917172,1843075.632128001,1316994.065394042,8
benchmarks/output/ddd_trajectory_root_cg/reservoir_k20_hybrid_10m/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k20_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,184.20175008219667,1843075.632128001,1316994.065394042,9
benchmarks/output/ddd_trajectory_root_cg/reservoir_k20_hybrid_10m/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k20_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,207.0889686231967,1843075.632128001,1316994.065394042,10
benchmarks/output/ddd_trajectory_root_cg/reservoir_k20_hybrid_10m/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k20_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,230.85217970621306,1843075.632128001,1316994.065394042,11
benchmarks/output/ddd_trajectory_root_cg/reservoir_k20_hybrid_10m/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k20_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,254.8171942482004,1843075.632128001,1316994.065394042,12
benchmarks/output/ddd_trajectory_root_cg/reservoir_k20_hybrid_10m/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k20_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,278.9178261231864,1843075.632128001,1316994.065394042,13
benchmarks/output/ddd_trajectory_root_cg/reservoir_k20_hybrid_10m/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k20_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,303.2111105402,1843075.632128001,1316994.065394042,14
benchmarks/output/ddd_trajectory_root_cg/reservoir_k20_hybrid_10m/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k20_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,328.6433904991718,1843075.632128001,1389335.1970462597,15
benchmarks/output/ddd_trajectory_root_cg/reservoir_k20_hybrid_10m/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k20_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,354.9737617071951,1843075.632128001,1389335.1970462597,16
