source,method,k,fingerprint,t,stage,event,certified_global_lb,validated_global_ub,provisional_local_lb,provisional_local_ub
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3510.6617636670126,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3511.9057754169917,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3513.211444500019,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3514.487813834101,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3515.7452859590994,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3517.009843125008,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3518.2641550420085,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3519.5282809170894,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3520.7924181250855,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3522.0531061670044,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3523.313435500022,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3524.5629772500833,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3525.8690111670876,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3527.1342396250693,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3528.397294750088,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3529.664716458996,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3530.928987500025,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3532.222139834077,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3533.4992084170226,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3534.8060555000557,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3536.092584041995,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3537.3734733340098,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3538.729308250011,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3540.0225213750964,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3541.569419625099,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3542.8266146250535,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3544.083841625019,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3545.3413890000666,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3546.59297383402,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3547.870340209105,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3549.189496417064,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3550.4922780420166,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3551.8346007090295,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3553.145288959029,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3554.4261575840646,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3555.7193740420043,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3557.029127125046,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3558.329643250094,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3559.601605542004,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3560.8653593340423,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3562.1742509170435,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3563.4581686250167,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3564.7284467500867,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3565.990662708995,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3567.25760929205,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3568.6094330000924,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3569.8775935421,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3571.137985959067,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3572.4180127090076,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3573.683176874998,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3574.9577288751025,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3576.2964821250644,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3577.5684234170476,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3578.8333942920435,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3580.0882746250136,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3581.3541766670533,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3582.633107292,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3583.932673042058,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3585.2024336250033,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3586.4495882090414,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3587.7039892500034,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3588.966727417079,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3590.237460167031,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3591.5500835001003,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3592.994043959072,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3594.261316459044,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3595.5302552090725,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3596.8104105420643,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3598.1596301250393,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3608.1245553750778,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3617.0817343340022,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3626.033983041998,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3634.452022292069,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3643.408373125014,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3652.326976542012,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3660.988135084044,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3669.723221249995,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3678.623086417094,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3683.834861167008,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3685.171885000076,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3686.4948355420493,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3689.7111441669986,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3690.9724052090896,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3692.2407597500132,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3693.501649459009,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3694.7804487920366,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3696.055872209021,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3697.332712292089,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3698.6172016250202,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3699.905123459059,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3701.1771955840522,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3702.5020130000776,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3703.78318383405,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3705.0599072501063,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3706.3441830000374,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3707.637484917068,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3708.916617167066,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3710.19334966701,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3711.563365500071,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3712.8563682920067,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3714.1442054170184,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3715.4279236251023,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3716.71213,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3718.0011621250305,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3719.2746914590243,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,3720.5436022090726,root_column_generation,heartbeat,,,,
